"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.312327104E2,3.681266308E-1,2.513349533E0,-2.928537846E0,3.876696661E0
1.312426897E2,-5.512932539E-1,3.744122505E0,-4.602437973E0,5.958591518E0
1.312526993E2,-1.251806498E0,4.117766380E0,-5.278268814E0,6.810516951E0
1.312627092E2,-1.726675034E0,3.845661163E0,-5.021258354E0,6.556184250E0
1.312726885E2,-2.180497646E0,3.611919403E0,-4.725520134E0,6.334909020E0
1.312826981E2,-2.330503702E0,3.675191879E0,-4.742746830E0,6.436763966E0
1.312926747E2,-1.587088585E0,3.593259811E0,-4.826354027E0,6.222865854E0
1.313026540E2,-4.738566875E-1,2.735451698E0,-4.190155983E0,5.026394664E0
1.313126639E2,1.588578820E-1,1.270117760E0,-2.936941624E0,3.203757333E0
1.313226735E2,2.362762988E-1,-4.331350327E-1,-1.586174250E0,1.661138524E0
1.313326528E2,1.900163293E-2,-1.708196640E0,-5.840582848E-1,1.805386635E0
1.313426624E2,-4.724886417E-1,-2.503082752E0,-3.962414265E-1,2.577920877E0
1.313526722E2,-5.668389201E-1,-3.065353394E0,-8.051633835E-2,3.118361857E0
1.313626821E2,-9.055411816E-2,-3.832919121E0,3.279082775E-1,3.847985560E0
1.313726614E2,5.708814859E-1,-4.795707703E0,6.379079819E-2,4.829988334E0
1.313826710E2,8.761506677E-1,-5.801464081E0,-1.019371748E0,5.955144350E0
1.313926809E2,9.619090557E-1,-6.669829369E0,-1.194049835E0,6.843803610E0
1.314026602E2,1.000545382E0,-6.898609638E0,5.264019966E-1,6.990636957E0
1.314126698E2,1.487483382E0,-6.241971016E0,2.381773472E0,6.844534597E0
1.314226796E2,1.568323731E0,-4.795897961E0,3.237838745E0,5.995321202E0
1.314326589E2,1.419972897E0,-2.338055611E0,3.586829662E0,4.510895043E0
1.314426685E2,9.091367126E-1,4.309892654E-1,3.543798447E0,3.683855146E0
1.314526784E2,-2.331716418E-1,3.257201195E0,2.772780895E0,4.283928399E0
1.314626577E2,-1.806327581E0,5.381391525E0,1.291791558E0,5.821590806E0
1.314726673E2,-3.933708668E0,7.026954651E0,-1.151863098E0,8.135044201E0
1.314826772E2,-5.284613609E0,7.460407257E0,-3.548096418E0,9.806824442E0
1.314926565E2,-5.102749825E0,6.930092812E0,-5.464609146E0,1.019441981E1
1.315026661E2,-3.522422314E0,5.541041374E0,-5.778048515E0,8.746224506E0
1.315126759E2,-1.754708529E0,3.307797432E0,-4.878169060E0,6.149557646E0
1.315226552E2,-9.228840470E-1,1.253070831E0,-3.820640326E0,4.125432580E0
1.315326649E2,-5.424938798E-1,-4.610853195E-1,-3.005470037E0,3.088648479E0
1.315426747E2,-1.540703326E-1,-1.843899727E0,-2.545618773E0,3.147042867E0
1.315526540E2,2.483241558E-1,-3.152424812E0,-2.070414543E0,3.779690922E0
1.315626639E2,7.056623697E-1,-4.062804699E0,-1.535302401E0,4.400169868E0
1.315726735E2,1.215250254E0,-4.811778069E0,-1.179097176E0,5.101010832E0
1.315826528E2,1.758458614E0,-5.293869019E0,-9.399857521E-1,5.656924880E0
1.315926624E2,2.444692135E0,-5.317844391E0,-7.543010712E-1,5.901267551E0
1.316026722E2,2.747526884E0,-4.474630833E0,-7.803018093E-1,5.308492816E0
1.316126821E2,2.481082916E0,-3.188731670E0,-1.226855755E0,4.222434978E0
1.316226614E2,1.637719154E0,-1.637543678E0,-1.842269063E0,2.959329084E0
1.316326710E2,5.481142998E-1,-1.938190460E-1,-2.375400066E0,2.445510291E0
1.316426809E2,-3.201458454E-1,1.084503174E0,-3.109441280E0,3.308665225E0
1.316526602E2,-6.766709089E-1,2.199707985E0,-4.067624092E0,4.673560152E0
1.316626698E2,-3.885825574E-1,3.052073479E0,-5.060197353E0,5.922140338E0
1.316726795E2,1.723290384E-1,3.445618629E0,-5.609039307E0,6.585082154E0
1.316826589E2,6.549640894E-1,3.463973045E0,-5.898881912E0,6.872037182E0
1.316926685E2,6.288199425E-1,2.908431053E0,-5.619681358E0,6.358868160E0
1.317026784E2,-3.938733637E-1,1.736985207E0,-4.701307297E0,5.027379450E0
1.317126577E2,-1.181221724E0,7.376184464E-1,-3.727162361E0,3.978832115E0
1.317226673E2,-1.482391953E0,1.780138016E-1,-3.098469257E0,3.439431138E0
1.317326771E2,-1.122082233E0,2.442359924E-3,-3.010442734E0,3.212762045E0
1.317426565E2,-1.745715439E-1,-2.694034576E-1,-3.005466223E0,3.022561937E0
1.317526661E2,1.121013880E0,-1.080335617E0,-2.610409260E0,3.039413376E0
1.317626759E2,2.037288427E0,-2.297455311E0,-2.004923582E0,3.667228328E0
1.317726552E2,2.233172178E0,-3.721166134E0,-1.275617838E0,4.523420856E0
1.317826649E2,1.866403818E0,-4.778631210E0,-7.065796852E-1,5.178613165E0
1.317926747E2,1.333240271E0,-5.511312485E0,-4.196071625E-1,5.685786234E0
1.318026540E2,7.026592493E-1,-5.985959053E0,1.289892197E-2,6.027072439E0
1.318126639E2,-3.579318523E-3,-6.144546509E0,6.080667973E-1,6.174561510E0
1.318226735E2,-4.965311885E-1,-5.804688454E0,1.162839890E0,5.940803639E0
1.318326528E2,-6.685022116E-1,-4.858565331E0,1.428109288E0,5.108037629E0
1.318426626E2,-7.656059265E-1,-3.268462658E0,1.561845064E0,3.702480329E0
1.318526722E2,-6.746876240E-1,-1.300837517E0,1.514213324E0,2.107183814E0
1.318626820E2,-5.890469551E-1,3.200616837E-1,9.868193865E-1,1.192991324E0
1.318726612E2,-7.932146192E-1,1.762387276E0,1.454329491E-1,1.938130306E0
1.318826710E2,-1.429459691E0,2.877527237E0,-1.426095486E0,3.515290364E0
1.318926809E2,-1.997461796E0,3.619691849E0,-2.654364109E0,4.913010434E0
1.319026602E2,-1.943698883E0,3.465331078E0,-3.516204596E0,5.305674282E0
1.319126698E2,-1.571242809E0,2.750399590E0,-4.032008171E0,5.127435203E0
1.319226795E2,-1.401340723E0,2.157216072E0,-4.557482243E0,5.233352787E0
1.319326589E2,-1.320564985E0,2.174166679E0,-4.651861191E0,5.301952958E0
1.319426685E2,-1.054898977E0,2.465178490E0,-4.279382229E0,5.050052386E0
1.319526784E2,-7.755448222E-1,2.738883018E0,-3.623825312E0,4.608151457E0
1.319626577E2,-4.776967168E-1,2.743701935E0,-2.682519674E0,3.866782417E0
1.319726673E2,-2.294257283E-1,2.246659279E0,-1.972933769E0,2.998763368E0
1.319826771E2,2.407318056E-1,1.306380272E0,-1.647429943E0,2.116271872E0
1.319926565E2,7.581114769E-1,4.320468903E-1,-1.646024704E0,1.863006938E0
1.320026661E2,1.460003018E0,-4.387216568E-1,-1.449628353E0,2.103689109E0
1.320126759E2,2.159308434E0,-1.282694817E0,-1.190197945E0,2.779296683E0
1.320226552E2,2.631096840E0,-1.989671707E0,-8.091709614E-1,3.396501395E0
1.320326651E2,2.820781946E0,-2.581327915E0,-4.439761639E-1,3.849308955E0
1.320426747E2,2.428383112E0,-2.941892147E0,-2.293086052E-2,3.814747668E0
1.320526540E2,1.559174538E0,-2.986094952E0,8.748745918E-2,3.369783725E0
1.320626639E2,4.985123873E-1,-2.839940071E0,-3.077905178E-1,2.899742956E0
1.320726735E2,-5.767480135E-1,-2.341177464E0,-7.587430477E-1,2.527734400E0
1.320826528E2,-7.475690246E-1,-1.901514053E0,-1.121166945E0,2.330585862E0
1.320926626E2,2.207535505E-2,-2.016705513E0,-1.396889687E0,2.453342464E0
1.321026722E2,9.443149567E-1,-2.806695461E0,-1.421406746E0,3.284762897E0
1.321126821E2,1.267474651E0,-3.707649231E0,-1.233500004E0,4.107879875E0
1.321226612E2,1.060678959E0,-4.082767487E0,-9.900996685E-1,4.332935213E0
1.321326710E2,6.819274426E-1,-3.817724228E0,-9.827132225E-1,4.000721009E0
1.321426809E2,3.990458250E-1,-3.014857769E0,-1.226090670E0,3.279009495E0
1.321526602E2,5.763381720E-3,-1.814468384E0,-1.135376215E0,2.140422361E0
1.321626698E2,-2.452253550E-1,-7.636985779E-1,-8.880658150E-1,1.196675346E0
1.321726796E2,-5.033212900E-1,2.345399857E-1,-9.354407787E-1,1.087837661E0
1.321826589E2,-9.537567496E-1,1.229723930E0,-1.452120304E0,2.128503291E0
1.321926686E2,-1.192254901E0,2.220528603E0,-2.457965374E0,3.520484740E0
1.322026784E2,-9.289637208E-1,2.754478455E0,-3.188424110E0,4.314646389E0
1.322126577E2,-4.902037382E-1,2.904898643E0,-3.888380527E0,4.878343875E0
1.322226673E2,-4.149626195E-1,2.660401344E0,-4.355398178E0,5.120490463E0
1.322326772E2,-1.036024213E0,2.148554802E0,-4.225258350E0,4.852055444E0
1.322426565E2,-1.531550169E0,1.429666519E0,-3.711728334E0,4.262220021E0
1.322526661E2,-1.661121011E0,6.343641281E-1,-3.003450394E0,3.490337394E0
1.322626759E2,-1.228937626E0,-2.309780121E-1,-2.088633776E0,2.434343768E0
1.322726552E2,-5.586910248E-1,-9.306440353E-1,-1.277965307E0,1.676731734E0
1.322826651E2,2.097062767E-1,-1.526879787E0,-4.923949242E-1,1.617959013E0
1.322926747E2,9.446271062E-1,-2.150343418E0,2.356827259E-1,2.360475277E0
1.323026540E2,1.672655940E0,-2.956197739E0,9.966311455E-1,3.539796125E0
1.323126639E2,1.964218259E0,-3.719082832E0,9.639475346E-1,4.314965276E0
1.323226735E2,1.841642976E0,-4.338696957E0,4.015867710E-1,4.730455799E0
1.323326528E2,1.687703490E0,-4.685369968E0,2.514739037E-1,4.986408922E0
1.323426624E2,1.560574174E0,-4.594132423E0,9.832251072E-1,4.950573309E0
1.323526722E2,1.550524712E0,-4.154119492E0,2.275982380E0,4.984067759E0
1.323626821E2,1.389616013E0,-3.604633808E0,3.147197485E0,4.982897707E0
1.323726612E2,5.419555306E-1,-2.867614746E0,3.371608734E0,4.459223653E0
1.323826710E2,-1.974807233E-1,-1.697900772E0,2.735738516E0,3.225853514E0
1.323926809E2,-6.914356351E-1,-2.421913147E-1,1.996270776E0,2.126461117E0
1.324026602E2,-6.651669145E-1,1.465776443E0,9.404022694E-1,1.864216735E0
1.324126698E2,-2.312248796E-1,3.224003792E0,-1.024606705E0,3.390794051E0
1.324226796E2,-3.670438230E-1,4.385845184E0,-3.279817820E0,5.488858176E0
1.324326589E2,-8.389517069E-1,5.072201729E0,-5.302926064E0,7.385939018E0
1.324426686E2,-1.321260571E0,4.844150543E0,-6.319869041E0,8.071695527E0
1.324526784E2,-1.440635085E0,3.123770714E0,-5.959849834E0,6.881364906E0
1.324626577E2,-1.011520624E0,9.188222885E-1,-5.228464127E0,5.404095252E0
1.324726673E2,-6.323156357E-1,-8.160581589E-1,-4.310208321E0,4.432117976E0
1.324826772E2,-2.056181580E-1,-2.162270069E0,-3.417301416E0,4.049152955E0
1.324926565E2,3.394500017E-1,-3.281772137E0,-2.329763889E0,4.038942243E0
1.325026661E2,9.584203959E-1,-4.098422527E0,-1.570940733E0,4.492604106E0
1.325126759E2,1.563634157E0,-4.521324635E0,-1.009582043E0,4.889435973E0
1.325226552E2,2.024888754E0,-4.955679893E0,-6.014950275E-1,5.387089561E0
1.325326649E2,2.336693048E0,-5.409255981E0,-1.969537735E-1,5.895674301E0
1.325426747E2,2.282872677E0,-5.721844673E0,-1.604616642E-1,6.162528870E0
1.325526540E2,1.935207605E0,-5.564127922E0,-6.761149168E-1,5.929728441E0
1.325626639E2,1.298477054E0,-4.726635456E0,-1.475062251E0,5.118880155E0
1.325726735E2,1.057190061E0,-3.678863049E0,-1.284371853E0,4.037486249E0
1.325826528E2,9.383642673E-1,-2.703842163E0,-7.186880112E-1,2.950898575E0
1.325926626E2,8.568599820E-1,-1.680204391E0,-7.660384178E-1,2.035708890E0
1.326026722E2,-1.719838679E-1,1.721668243E-1,-2.082987070E0,2.097154024E0
1.326126821E2,-1.781016707E0,2.816085815E0,-3.845254183E0,5.088058526E0
1.326226614E2,-2.945705414E0,5.891936302E0,-5.430603981E0,8.537186502E0
1.326326710E2,-3.343457699E0,8.282608032E0,-6.844730377E0,1.125302800E1
1.326426809E2,-2.510039330E0,8.825922012E0,-7.200023651E0,1.166351308E1
1.326526602E2,-1.181749344E0,6.719169617E0,-6.607721329E0,9.497670925E0
1.326626698E2,-4.196399748E-1,3.581589699E0,-5.380109787E0,6.476840572E0
1.326726796E2,4.186141491E-2,1.106723785E0,-4.164614677E0,4.309362520E0
1.326826589E2,5.127554536E-1,-7.963695526E-1,-2.982727528E0,3.129502536E0
1.326926686E2,7.696264982E-1,-2.030232906E0,-1.911819696E0,2.892961312E0
1.327026784E2,1.062606454E0,-3.013379574E0,-1.049176931E0,3.363088040E0
1.327126577E2,1.272766948E0,-3.837658882E0,-4.623467922E-1,4.069560904E0
1.327226673E2,1.515773654E0,-4.364161968E0,-7.228996754E-1,4.676116273E0
1.327326771E2,1.688688755E0,-4.750376225E0,-2.240423679E0,5.516995763E0
1.327426565E2,1.860374808E0,-5.024359226E0,-2.676527500E0,5.989071674E0
1.327526661E2,2.235156298E0,-4.957372665E0,-7.662498951E-1,5.491685199E0
1.327626759E2,2.307841539E0,-4.580949783E0,1.100950480E0,5.246267764E0
1.327726552E2,2.340374231E0,-4.035552502E0,2.488972664E0,5.287534440E0
1.327826649E2,1.876792908E0,-3.271735191E0,2.858494043E0,4.732609320E0
1.327926747E2,9.006989002E-1,-1.773277760E0,2.735260248E0,3.381925657E0
1.328026540E2,-4.503966570E-1,1.429815292E-1,2.410930634E0,2.456804304E0
1.328126639E2,-2.188393831E0,2.570936203E0,1.769556522E0,3.811838245E0
1.328226735E2,-3.904513597E0,5.069993973E0,9.164677858E-1,6.464516882E0
1.328326528E2,-5.815615177E0,7.301960945E0,-4.507925510E-1,9.345759865E0
1.328426624E2,-6.732357502E0,8.041777611E0,-1.978555679E0,1.067283970E1
1.328526722E2,-4.772250652E0,6.081023216E0,-2.652771473E0,8.172540372E0
1.328626820E2,-8.777710199E-1,2.501995087E0,-2.615518808E0,3.724432845E0
1.328726614E2,1.460065842E0,2.439489365E-1,-2.899618626E0,3.255624597E0
1.328826710E2,2.783130169E0,-1.260552406E0,-2.858879805E0,4.184256164E0
1.328926809E2,3.481291771E0,-2.308961391E0,-2.411909342E0,4.823691716E0
1.329026602E2,3.702835321E0,-2.980645657E0,-1.672594070E0,5.039127789E0
1.329126698E2,3.588548183E0,-3.034965038E0,-8.075315952E-1,4.768731291E0
1.329226796E2,3.603197098E0,-2.768112183E0,2.064888477E-1,4.548418629E0
1.329326589E2,3.191206455E0,-2.249021530E0,1.070718408E0,4.048250782E0
1.329426686E2,2.213443279E0,-1.444941521E0,1.652105570E0,3.117152541E0
1.329526784E2,1.498598337E0,-6.237382889E-1,1.641093731E0,2.308253683E0
1.329626577E2,7.106128931E-1,3.580732346E-1,1.175161958E0,1.419222587E0
1.329726673E2,2.819558084E-1,1.089690208E0,4.410450459E-1,1.208902213E0
1.329826771E2,6.652458310E-1,1.064751625E0,-4.820978642E-1,1.344866681E0
1.329926565E2,1.595869899E0,8.965969086E-2,-1.157038927E0,1.973215313E0
1.330026661E2,1.748279572E0,-1.002254486E0,-1.630211592E0,2.592023408E0
1.330126759E2,1.303088665E0,-1.930454254E0,-1.606278896E0,2.829280048E0
1.330226552E2,7.944391966E-1,-2.717597485E0,-1.363768101E0,3.142663386E0
1.330326649E2,2.507841587E-1,-3.170371532E0,-1.137218475E0,3.377486374E0
1.330426747E2,-3.702211380E-2,-3.594613075E0,-9.499986172E-1,3.718213438E0
1.330526540E2,-5.251699686E-2,-3.977820873E0,-6.577386856E-1,4.032175233E0
1.330626639E2,3.991755545E-1,-4.235471249E0,-3.123095036E-1,4.265688109E0
1.330726735E2,9.975798130E-1,-4.228130341E0,-1.374189854E-1,4.346393406E0
1.330826528E2,1.424476981E0,-3.875679970E0,-7.620978355E-2,4.129871406E0
1.330926624E2,1.424326420E0,-2.907228947E0,-3.501479626E-1,3.256269260E0
1.331026722E2,1.006120563E0,-1.686576843E0,-9.581594467E-1,2.185152068E0
1.331126820E2,3.297685385E-1,-4.720478058E-1,-1.586122513E0,1.687412530E0
1.331226612E2,-1.838908792E-1,3.864383698E-1,-2.184077263E0,2.225610918E0
1.331326710E2,-3.153585792E-1,6.102008820E-1,-2.818018436E0,2.900521342E0
1.331426809E2,2.687181532E-1,-3.184766769E-1,-2.759166241E0,2.790454297E0
1.331526602E2,9.679580927E-1,-1.666899204E0,-2.265172005E0,2.974306648E0
1.331626698E2,1.434060454E0,-2.642353058E0,-1.860030651E0,3.535289676E0
1.331726796E2,1.808459520E0,-3.140465260E0,-1.510104656E0,3.925998466E0
1.331826589E2,2.023928642E0,-3.055388451E0,-1.229848862E0,3.865774690E0
1.331926686E2,2.056982994E0,-2.730855465E0,-9.324929714E-1,3.543768298E0
1.332026784E2,1.611086369E0,-2.123409748E0,-5.249016285E-1,2.716613694E0
1.332126577E2,1.012117147E0,-1.778213501E0,-1.819407940E-1,2.054148687E0
1.332226673E2,7.383514047E-1,-1.862223625E0,5.062103271E-3,2.003263650E0
1.332326771E2,8.281994462E-1,-2.046945095E0,-7.441544533E-2,2.209397249E0
1.332426565E2,1.389403820E0,-2.201563358E0,-2.022726536E-1,2.611175678E0
1.332526661E2,2.247214556E0,-2.291639328E0,-4.905662537E-1,3.246881476E0
1.332626759E2,2.936792374E0,-2.129224777E0,-8.031933308E-1,3.715301754E0
1.332726552E2,2.845483303E0,-1.330112457E0,-1.175168276E0,3.353653956E0
1.332826651E2,2.105911016E0,3.341522217E-1,-1.956343889E0,2.893751947E0
1.332926747E2,1.560495853E0,2.039060593E0,-1.816844940E0,3.145447654E0
1.333026540E2,1.348262310E0,3.516794205E0,-1.211716413E0,3.956502168E0
1.333126639E2,1.395450711E0,4.205705643E0,-4.891922474E-1,4.458088345E0
1.333226735E2,1.408529997E0,3.917549133E0,-2.332406044E-1,4.169598199E0
1.333326528E2,1.663889170E0,2.423432350E0,-1.124539614E0,3.147402241E0
1.333426624E2,2.284408569E0,3.562450409E-1,-2.057435513E0,3.094910973E0
1.333526722E2,2.986431599E0,-1.598788738E0,-2.327097178E0,4.109778631E0
1.333626820E2,3.273867369E0,-3.107112885E0,-1.931873083E0,4.909632536E0
1.333726612E2,3.294300795E0,-3.833559990E0,-1.412060261E0,5.248096236E0
1.333826710E2,2.849563122E0,-4.146368980E0,-1.152178049E0,5.161385469E0
1.333926809E2,2.402282715E0,-4.587125301E0,-1.189504862E0,5.312965517E0
1.334026602E2,1.780966282E0,-4.929512978E0,-1.039415121E0,5.343437366E0
1.334126698E2,1.072097540E0,-4.972537041E0,-6.608586311E-1,5.129546948E0
1.334226796E2,4.548044801E-1,-4.605128765E0,-6.122972965E-1,4.667865255E0
1.334326589E2,-3.278571367E-1,-3.628814697E0,-9.628298283E-1,3.768663913E0
1.334426686E2,-6.205015182E-1,-2.408302307E0,-1.283850670E0,2.798788073E0
1.334526784E2,-3.640841246E-1,-1.116641998E0,-1.486425877E0,1.894441471E0
1.334626577E2,3.005958796E-1,1.720428467E-2,-1.529503584E0,1.558856980E0
1.334726673E2,1.206324100E0,1.232142448E0,-2.528679609E0,3.060655717E0
1.334826772E2,1.155493617E0,2.806834221E0,-3.823389292E0,4.881781388E0
1.334926565E2,1.246292710E0,4.066404343E0,-5.141678810E0,6.672761856E0
1.335026661E2,2.655359268E0,3.652672768E0,-6.176925659E0,7.651624781E0
1.335126759E2,3.461544514E0,1.193766594E0,-5.542751312E0,6.643000919E0
1.335226552E2,3.724391460E0,-1.130138397E0,-4.721866608E0,6.119177135E0
1.335326649E2,3.536156178E0,-2.869599819E0,-3.931226492E0,6.016107160E0
1.335426747E2,3.099903584E0,-4.057175636E0,-3.744048834E0,6.331506775E0
1.335526540E2,2.472488165E0,-4.091313839E0,-4.154053688E0,6.333104191E0
1.335626639E2,1.520120263E0,-2.566499233E0,-4.244135857E0,5.187520901E0
1.335726735E2,1.363772511E0,3.276062012E-2,-3.861433506E0,4.095316525E0
1.335826528E2,1.529465437E0,2.931335449E0,-2.974694967E0,4.447561375E0
1.335926626E2,2.234273434E0,4.403706551E0,-2.204485893E0,5.407806137E0
1.336026722E2,2.929331779E0,4.671770096E0,-1.865990400E0,5.821369313E0
1.336126821E2,3.339925289E0,4.095140457E0,-2.105188608E0,5.688329753E0
1.336226612E2,2.904323101E0,3.128933907E0,-2.218887091E0,4.811317906E0
1.336326710E2,2.289755344E0,2.516937256E0,-2.355182409E0,4.138216629E0
1.336426809E2,2.137701035E0,2.229887962E0,-2.196698666E0,3.790468449E0
1.336526602E2,2.116152763E0,2.211503029E0,-1.955090046E0,3.631972639E0
1.336626698E2,1.756376743E0,2.450527191E0,-1.818744659E0,3.521047417E0
1.336726796E2,1.499068737E0,2.625349045E0,-1.753368616E0,3.494848522E0
1.336826589E2,1.610566616E0,2.618370056E0,-1.955426931E0,3.643278889E0
1.336926686E2,1.877724290E0,2.488690376E0,-2.967489719E0,4.304117044E0
1.337026784E2,2.300349474E0,2.294814110E0,-3.781164646E0,4.985477468E0
1.337126577E2,2.737712145E0,1.949798584E0,-3.731093407E0,5.021736783E0
1.337226673E2,2.817528486E0,1.116922379E0,-2.057845831E0,3.663428972E0
1.337326772E2,2.250526905E0,-8.081054688E-2,1.014200449E0,2.469818667E0
1.337426565E2,1.379333735E0,-9.328956604E-1,3.371248722E0,3.760076304E0
1.337526661E2,3.713292480E-1,-1.478012562E0,4.745905876E0,4.984579133E0
1.337626759E2,-4.939294457E-1,-1.956003189E0,5.164947510E0,5.544961456E0
1.337726552E2,-1.032088876E0,-2.632595539E0,5.186873436E0,5.907573339E0
1.337826649E2,-1.095008373E0,-3.260201454E0,4.855853081E0,5.950400491E0
1.337926747E2,-8.393676281E-1,-3.900132179E0,4.552134037E0,6.052891319E0
1.338026540E2,-7.017712593E-1,-4.165242672E0,4.249921322E0,5.991957999E0
1.338126639E2,-6.372218132E-1,-3.960072994E0,4.045219421E0,5.696668318E0
1.338226735E2,-4.202121496E-1,-3.256371498E0,3.902301311E0,5.099851871E0
1.338326528E2,-2.753186226E-1,-2.073579788E0,3.840111256E0,4.372869531E0
1.338426624E2,-3.246628046E-1,-6.554164886E-1,3.894887924E0,3.962969676E0
1.338526722E2,-4.820120335E-1,1.006150246E0,3.849920273E0,4.008311368E0
1.338626820E2,-6.657406092E-1,2.227420807E0,2.885477066E0,3.705481333E0
1.338726612E2,-2.348105907E-1,2.374495506E0,1.204001665E0,2.672636326E0
1.338826710E2,1.077025771E0,1.187044144E0,-8.222696781E-1,1.801439906E0
1.338926809E2,1.877070427E0,6.059169769E-2,-2.168551683E0,2.868742084E0
1.339026602E2,2.043389082E0,-6.345214844E-1,-2.389783144E0,3.207665807E0
1.339126698E2,2.055558920E0,-7.149972916E-1,-1.923261642E0,2.904389599E0
1.339226796E2,1.994775653E0,1.543350220E-1,-1.946184874E0,2.791161903E0
1.339326589E2,2.273552418E0,1.289621353E0,-2.004857779E0,3.294179495E0
1.339426686E2,2.692307949E0,2.396813393E0,-3.564189196E0,5.069189398E0
1.339526784E2,3.276029587E0,2.345047951E0,-4.941386223E0,6.375650363E0
1.339626577E2,3.861790180E0,4.886178970E-1,-5.250179768E0,6.535790575E0
1.339726673E2,4.169819355E0,-1.589486122E0,-4.759061813E0,6.523996392E0
1.339826772E2,4.486844540E0,-3.343941212E0,-4.557353020E0,7.216867970E0
1.339926565E2,4.501773357E0,-4.415845871E0,-4.582322121E0,7.795083972E0
1.340026661E2,4.360417366E0,-4.719362736E0,-4.222221375E0,7.688483438E0
1.340126759E2,3.771162510E0,-3.566366673E0,-3.609934568E0,6.322362336E0
1.340226552E2,3.261011600E0,-1.223367691E0,-3.757404804E0,5.123369597E0
1.340326649E2,2.227121830E0,1.485675812E0,-3.690692186E0,4.559442189E0
1.340426747E2,1.307993770E0,2.822334290E0,-3.308371067E0,4.541116345E0
1.340526540E2,6.538908482E-1,2.778160095E0,-2.545326710E0,3.824190740E0
1.340626639E2,9.712058902E-1,1.503920555E0,-1.900431395E0,2.610872920E0
1.340726735E2,1.607725143E0,1.861286163E-2,-1.659254789E0,2.310465977E0
1.340826528E2,1.769552588E0,-3.356027603E-1,-1.864964247E0,2.592689186E0
1.340926624E2,1.540961623E0,3.429803848E-1,-2.423376560E0,2.892222713E0
1.341026722E2,1.215898514E0,1.057209015E0,-2.981687784E0,3.389183108E0
1.341126820E2,1.416072369E0,7.209653854E-1,-2.769222975E0,3.192749274E0
1.341226614E2,1.878641725E0,-3.319406509E-1,-2.078271627E0,2.821115432E0
1.341326710E2,2.147478580E0,-1.449508667E0,-1.609472990E0,3.050105397E0
1.341426809E2,2.115142107E0,-2.185720444E0,-1.316453218E0,3.314249397E0
1.341526602E2,1.814578414E0,-2.356092453E0,-8.114445210E-1,3.082581496E0
1.341626698E2,1.696084023E0,-1.771885395E0,-3.863496780E-1,2.483051538E0
1.341726796E2,1.721236110E0,-6.345462799E-1,-2.882342339E-1,1.856981879E0
